loja,sku,titulo,fabricante,categoria,disponibilidade,preco,url,fabricante_original,peso_g,unidade_peso_extraida,unidades,categoria_quantidade,faixa_peso,preco_por_100g,preco_por_500g,preco_por_unidade
St Marche,20045354,Café Com Leite 3 CORAÇÕES Solúvel em Pó Com Cálcio Lata 300g,3 Corações,Café,Disponivel,26.49,https://marche.com.br/collections/mercearia/products/cafe-com-leite-3-coracoes-soluvel-em-po-com-calcio-lata-300g?store_id=66677604431,3 Corações,300.0,g,,peso,251g_500g,8.83,44.15,
St Marche,20064638,Cápsula Dolce Gusto Cappuccino Com 10 Unidades 117g,Dolce Gusto,Café,Disponivel,25.99,https://marche.com.br/collections/mercearia/products/capsula-dolce-gusto-cappuccino-com-10-unidades-117g?store_id=66677604431,Dolce Gusto,117.0,g,10.0,peso,101g_250g,22.21,111.07,2.6
St Marche,20078167,Cápsulas de Café Nescafé Africas Com 10 Unidades,St. Marche,Café,Disponivel,26.49,https://marche.com.br/collections/mercearia/products/capsulas-de-cafe-nescafe-africas-com-10-unidades?store_id=66677604431,St. Marche,,,10.0,unidades,sem_peso,,,2.65
St Marche,20044256,Café 3 CORAÇÕES Solúvel Liofilizado 100% Arábica Vidro 100g,3 Corações,Café,Disponivel,35.99,https://marche.com.br/collections/mercearia/products/cafe-3-coracoes-soluvel-liofilizado-100-arabica-vidro-100g?store_id=66677604431,3 Corações,100.0,g,,peso,ate_100g,35.99,179.95,
St Marche,20048094,Cápsulas de Café Intenso FAZENDA PESSEGUEIRO Com 10 Cápsulas,Café Fazenda Pessegueiro,Café,Disponivel,37.19,https://marche.com.br/collections/mercearia/products/capsulas-de-cafe-intenso-fazenda-pessegueiro-com-10-capsulas?store_id=66677604431,Café Fazenda Pessegueiro,,,10.0,unidades,sem_peso,,,3.72
St Marche,20026000,Café Pilão Torrado E Moído Tradicional Almofada 500g,Pilão,Café,Disponivel,36.99,https://marche.com.br/collections/mercearia/products/cafe-pilao-torrado-e-moido-tradicional-almofada-500g?store_id=66677604431,Pilão,500.0,g,,peso,251g_500g,7.4,36.99,
St Marche,20064640,Cápsula Dolce Gusto Espresso Intenso Com 10 Unidades 80g,Dolce Gusto,Café,Disponivel,25.99,https://marche.com.br/collections/mercearia/products/capsula-dolce-gusto-espresso-intenso-com-10-unidades-80g?store_id=66677604431,Dolce Gusto,80.0,g,10.0,peso,ate_100g,32.49,162.44,2.6
St Marche,20002027,Café a Vácuo Torrado e Moído Extra Forte CAFÉ DO PONTO 500g,Café do Ponto,Café,Disponivel,47.99,https://marche.com.br/collections/mercearia/products/cafe-a-vacuo-torrado-e-moido-extra-forte-cafe-do-ponto-500g?store_id=66677604431,Café Do Ponto,500.0,g,,peso,251g_500g,9.6,47.99,
St Marche,20031046,Café Descafeinado em Pó Torrado e Moído Vácuo 3 CORAÇÕES 250G,3 Corações,Café,Disponivel,33.49,https://marche.com.br/collections/mercearia/products/cafe-descafeinado-em-po-torrado-e-moido-vacuo-3-coracoes-250g?store_id=66677604431,3 Corações,250.0,g,,peso,101g_250g,13.4,66.98,
St Marche,20009237,Café a Vácuo Torrado e Moído tipo Exportação CAFÉ DO PONTO 500g,Café do Ponto,Café,Disponivel,47.99,https://marche.com.br/collections/mercearia/products/cafe-a-vacuo-torrado-e-moido-tipo-exportacao-cafe-do-ponto-500g?store_id=66677604431,Café Do Ponto,500.0,g,,peso,251g_500g,9.6,47.99,
St Marche,20029609,Café Torrado e Moído Fazenda PESSEGUEIRO 250g,Café Fazenda Pessegueiro,Café,Disponivel,32.99,https://marche.com.br/collections/mercearia/products/cafe-torrado-e-moido-fazenda-pessegueiro-250g?store_id=66677604431,Café Fazenda Pessegueiro,250.0,g,,peso,101g_250g,13.2,65.98,
St Marche,20026142,Café Torrado e Moído Tradicional Vácuo 3 CORAÇÕES 500g,3 Corações,Café,Disponivel,41.5,https://marche.com.br/collections/mercearia/products/cafe-torrado-e-moido-tradicional-vacuo-3-coracoes-500g?store_id=66677604431,3 Corações,500.0,g,,peso,251g_500g,8.3,41.5,
St Marche,20048914,Café Gourment Torrado e Moído Mogiana Paulista 3 CORAÇÕES 250g,3 Corações,Café,Disponivel,35.99,https://marche.com.br/collections/mercearia/products/cafe-gourment-torrado-e-moido-mogiana-paulista-3-coracoes-250g?store_id=66677604431,3 Corações,250.0,g,,peso,101g_250g,14.4,71.98,
St Marche,20045351,Café Solúvel Tradicional 3 CORAÇÕES 100g,3 Corações,Café,Disponivel,29.99,https://marche.com.br/collections/mercearia/products/cafe-soluvel-tradicional-3-coracoes-100g?store_id=66677604431,3 Corações,100.0,g,,peso,ate_100g,29.99,149.95,
St Marche,20067869,Cápsulas Café Pilão Expresso 52g com 10 Unidades,Pilão,Café,Disponivel,24.99,https://marche.com.br/collections/mercearia/products/capsulas-cafe-pilao-expresso-52g-com-10-unidades?store_id=66677604431,Pilão,52.0,g,10.0,peso,ate_100g,48.06,240.29,2.5
St Marche,20045282,Café BAGGIO Aromas Caramelo Torrado e Moído 250g,Baggio,Café,Disponivel,42.49,https://marche.com.br/collections/mercearia/products/cafe-baggio-aromas-caramelo-torrado-e-moido-250g?store_id=66677604431,Baggio,250.0,g,,peso,101g_250g,17.0,84.98,
St Marche,20064644,Cápsula Dolce Gusto Orgânico Com 10 Unidades 80g,Dolce Gusto,Café,Disponivel,31.99,https://marche.com.br/collections/mercearia/products/capsula-dolce-gusto-organico-com-10-unidades-80g?store_id=66677604431,Dolce Gusto,80.0,g,10.0,peso,ate_100g,39.99,199.94,3.2
St Marche,20029822,Café Torrado e Moído Descafeinado PILÃO 250g,Pilão,Café,Disponivel,34.49,https://marche.com.br/collections/mercearia/products/cafe-torrado-e-moido-descafeinado-pilao-250g?store_id=66677604431,Pilão,250.0,g,,peso,101g_250g,13.8,68.98,
St Marche,20050138,Cápsula de Café BAGGIO Vanilla Com 10 Cápsulas 50g,Baggio,Café,Disponivel,29.49,https://marche.com.br/collections/mercearia/products/capsula-de-cafe-baggio-vanilla-com-10-capsulas-50g?store_id=66677604431,Baggio,50.0,g,10.0,peso,ate_100g,58.98,294.9,2.95
St Marche,20030822,Cappuccino Pote Diet 3 CORAÇÕES 150g,3 Corações,Café,Disponivel,27.29,https://marche.com.br/collections/mercearia/products/cappuccino-pote-diet-3-coracoes-150g?store_id=66677604431,3 Corações,150.0,g,,peso,101g_250g,18.19,90.97,
St Marche,20045283,Café BAGGIO Aromas Chocolate Trufado Torrado e Moído 250g,Baggio,Café,Disponivel,42.49,https://marche.com.br/collections/mercearia/products/cafe-baggio-aromas-chocolate-trufado-torrado-e-moido-250g?store_id=66677604431,Baggio,250.0,g,,peso,101g_250g,17.0,84.98,
St Marche,20031292,Cápsulas Café L'OR Sontuoso 10 Unidades,L'OR,Café,Disponivel,30.99,https://marche.com.br/collections/mercearia/products/capsulas-cafe-lor-sontuoso-10-unidades?store_id=66677604431,Lor,,,10.0,unidades,sem_peso,,,3.1
St Marche,20052196,Café em Cápsula Torrado e Moído Clássico Espresso Illy Caixa 57g 10 Unidades,Illy,Café,Disponivel,29.9,https://marche.com.br/collections/mercearia/products/cafe-em-capsula-torrado-e-moido-classico-espresso-illy-caixa-57g-10-unidades?store_id=66677604431,Illy,57.0,g,10.0,peso,ate_100g,52.46,262.28,2.99
St Marche,20075977,Cápsulas de Café 3 Corações Especiais Peru Com 10 Unidades,3 Corações,Café,Disponivel,24.99,https://marche.com.br/collections/mercearia/products/capsulas-de-cafe-3-coracoes-especiais-peru-com-10-unidades?store_id=66677604431,3 Corações,,,10.0,unidades,sem_peso,,,2.5
St Marche,20026089,Café Torrado e Moído Extraforte MELITTA Caixa 500g,Melitta,Café,Disponivel,41.5,https://marche.com.br/collections/mercearia/products/cafe-torrado-e-moido-extraforte-melitta-caixa-500g?store_id=66677604431,Melitta,500.0,g,,peso,251g_500g,8.3,41.5,
St Marche,20025999,Café Extra Forte 3 CORAÇÕES 500g,3 Corações,Café,Disponivel,36.99,https://marche.com.br/collections/mercearia/products/cafe-extra-forte-3-coracoes-500g?store_id=66677604431,3 Corações,500.0,g,,peso,251g_500g,7.4,36.99,
St Marche,20007800,Cápsula de Café Aroma Caramelo BAGGIO Com 10 Cápsulas,Baggio,Café,Disponivel,29.49,https://marche.com.br/collections/mercearia/products/capsula-de-cafe-aroma-caramelo-baggio-com-10-capsulas?store_id=66677604431,Baggio,,,10.0,unidades,sem_peso,,,2.95
St Marche,20031286,Cápsulas Café L'OR Forza 10 Unidades,L'OR,Café,Disponivel,30.99,https://marche.com.br/collections/mercearia/products/capsulas-cafe-lor-forza-10-unidades?store_id=66677604431,Lor,,,10.0,unidades,sem_peso,,,3.1
St Marche,20078087,Cápsulas de Café Nescafé South Asia com 12 Unidades,St. Marche,Café,Disponivel,26.49,https://marche.com.br/collections/mercearia/products/capsulas-de-cafe-nescafe-south-asia-com-12-unidades?store_id=66677604431,St. Marche,,,12.0,unidades,sem_peso,,,2.21
St Marche,20058797,Cápsula de Café 3 CORAÇÕES Nespresso Intenso 50g,3 Corações,Café,Disponivel,24.99,https://marche.com.br/collections/mercearia/products/capsula-de-cafe-3-coracoes-nespresso-intenso-50g?store_id=66677604431,3 Corações,50.0,g,,peso,ate_100g,49.98,249.9,
St Marche,20074007,Cápsulas de Café Nescafé México 44g,Nescafé,Café,Disponivel,26.98,https://marche.com.br/collections/mercearia/products/capsulas-de-cafe-nescafe-mexico-44g?store_id=66677604431,Nescafé,44.0,g,,peso,ate_100g,61.32,306.59,
St Marche,20068060,Café Solúvel Nescafé Matinal Suave 40g,Nescafé,Café,Disponivel,9.69,https://marche.com.br/collections/mercearia/products/cafe-soluvel-nescafe-matinal-suave-40g?store_id=66677604431,Nescafé,40.0,g,,peso,ate_100g,24.22,121.12,
Paodeacucar,106498,Café Torrado e Moído Tradicional Café Brasileiro Pacote 500g,Café Brasileiro,Básico da despensa,Disponivel,7.79,https://www.paodeacucar.com/produto/62071/cafe-torrado-e-moido-tradicional-cafe-brasileiro-pacote-500g,Café Brasileiro,500.0,g,,peso,251g_500g,1.56,7.79,
Paodeacucar,250665,Café Torrado e Moído Tradicional Caboclo Pacote 500g,Caboclo,Básico da despensa,Disponivel,34.99,https://www.paodeacucar.com/produto/152018/cafe-torrado-e-moido-tradicional-caboclo-pacote-500g,Caboclo,500.0,g,,peso,251g_500g,7.0,34.99,
Paodeacucar,250702,Café Torrado e Moído Tradicional Pilão Pacote 250g,Pilão,,Disponivel,27.99,https://www.paodeacucar.com/produto/152472/cafe-torrado-e-moido-tradicional-pilao-pacote-250g,Pilão,250.0,g,,peso,101g_250g,11.2,55.98,
Paodeacucar,250719,Café Torrado e Moído Tradicional Pilão Pacote 500g,Pilão,Básico da despensa,Disponivel,27.49,https://www.paodeacucar.com/produto/152052/cafe-torrado-e-moido-tradicional-pilao-pacote-500g,Pilão,500.0,g,,peso,251g_500g,5.5,27.49,
Paodeacucar,281225,Café Torrado e Moído Extraforte 3 Corações Pacote 250g,3 Corações,Básico da despensa,Disponivel,22.99,https://www.paodeacucar.com/produto/203897/cafe-torrado-e-moido-extraforte-3-coracoes-pacote-250g,3 Corações,250.0,g,,peso,101g_250g,9.2,45.98,
Paodeacucar,373418,Café Torrado e Moído Tradicional Melitta Caixa 250g,Melitta,,Disponivel,21.99,https://www.paodeacucar.com/produto/123836/cafe-torrado-e-moido-tradicional-melitta-caixa-250g,Melitta,250.0,g,,peso,101g_250g,8.8,43.98,
Paodeacucar,573313,Café Torrado e Moído a Vácuo Descafeinado Pilão Pacote 250g,Pilão,Básico da despensa,Disponivel,32.99,https://www.paodeacucar.com/produto/38190/cafe-torrado-e-moido-a-vacuo-descafeinado-pilao-pacote-250g,Pilão,250.0,g,,peso,101g_250g,13.2,65.98,
Paodeacucar,573320,Café Torrado e Moído a Vácuo Exportação Café do Ponto Pacote 500g,Café do Ponto,,Disponivel,29.29,https://www.paodeacucar.com/produto/38599/cafe-torrado-e-moido-a-vacuo-exportacao-cafe-do-ponto-pacote-500g,Café do Ponto,500.0,g,,peso,251g_500g,5.86,29.29,
Paodeacucar,573351,Café Torrado e Moído a Vácuo Extraforte Café do Ponto Pacote 500g,Café do Ponto,Básico da despensa,Disponivel,28.59,https://www.paodeacucar.com/produto/37668/cafe-torrado-e-moido-a-vacuo-extraforte-cafe-do-ponto-pacote-500g,Café do Ponto,500.0,g,,peso,251g_500g,5.72,28.59,
Paodeacucar,573382,Café Torrado e Moído a Vácuo Tradicional Café do Ponto Pacote 500g,Café do Ponto,,Disponivel,28.59,https://www.paodeacucar.com/produto/38480/cafe-torrado-e-moido-a-vacuo-tradicional-cafe-do-ponto-pacote-500g,Café do Ponto,500.0,g,,peso,251g_500g,5.72,28.59,
Paodeacucar,573658,Café Torrado em Grãos Espresso Pilão Pouch 1kg,Pilão,Básico da despensa,Disponivel,103.94,https://www.paodeacucar.com/produto/44847/cafe-torrado-em-graos-espresso-pilao-pouch-1kg,Pilão,1000.0,kg,,peso,501g_1kg,10.39,51.97,
Paodeacucar,1003731,Café Torrado e Moído Extraforte Qualitá Pacote 500g,Qualitá,,Disponivel,34.99,https://www.paodeacucar.com/produto/245203/cafe-torrado-e-moido-extraforte-qualita-pacote-500g,Qualitá,500.0,g,,peso,251g_500g,7.0,34.99,
Paodeacucar,1014000,Café Torrado em Grãos Espresso Café do Ponto Pacote 1kg,Café do Ponto,Básico da despensa,Indisponivel,19.99,https://www.paodeacucar.com/produto/265226/cafe-torrado-em-graos-espresso-cafe-do-ponto-pacote-1kg,do Ponto,1000.0,kg,,peso,501g_1kg,2.0,9.99,
Paodeacucar,1042386,Café em Cápsula Torrado e Moído Filtrado Tradicional 3 Corações Caixa 75g 10 Unidades,3 Corações,Básico da despensa,Disponivel,26.99,https://www.paodeacucar.com/produto/302248/cafe-em-capsula-torrado-e-moido-filtrado-tradicional-3-coracoes-caixa-75g-10-unidades,3 Corações,75.0,g,10.0,peso,ate_100g,35.99,179.93,2.7
Paodeacucar,1042387,"Café em Cápsula Torrado e Moído Filtrado Tres Gourmet Caixa 10 Unidades 7,5g Cada",3 Corações,Básico da despensa,Disponivel,26.99,"https://www.paodeacucar.com/produto/302247/cafe-em-capsula-torrado-e-moido-filtrado-tres-gourmet-caixa-10-unidades-7,5g-cada",Três,75.0,g,10.0,peso,ate_100g,35.99,179.93,2.7
Paodeacucar,1042388,Café com Leite em Cápsula 3 Corações Caixa 10 Unidades 9g Cada,3 Corações,Básico da despensa,Indisponivel,,https://www.paodeacucar.com/produto/302328/cafe-com-leite-em-capsula-3-coracoes-caixa-10-unidades-9g-cada,3 Corações,90.0,g,10.0,peso,ate_100g,,,
Paodeacucar,1045900,Café Torrado e Moído a Vácuo Extraforte Caboclo Pacote 500g,Caboclo,,Disponivel,34.99,https://www.paodeacucar.com/produto/310193/cafe-torrado-e-moido-a-vacuo-extraforte-caboclo-pacote-500g,Caboclo,500.0,g,,peso,251g_500g,7.0,34.99,
Paodeacucar,1064390,Café Torrado e Moído Sul de Minas Café do Centro Gourmet Pacote 250g,Café do Centro,,Disponivel,33.99,https://www.paodeacucar.com/produto/313262/cafe-torrado-e-moido-sul-de-minas-cafe-do-centro-gourmet-pacote-250g,Café do Centro,250.0,g,,peso,101g_250g,13.6,67.98,
Paodeacucar,1064416,Café Torrado e Moído Mogiana Café do Centro Gourmet Pacote 250g,Café do Centro,,Disponivel,33.99,https://www.paodeacucar.com/produto/313260/cafe-torrado-e-moido-mogiana-cafe-do-centro-gourmet-pacote-250g,Café do Centro,250.0,g,,peso,101g_250g,13.6,67.98,
Paodeacucar,1075263,Café em Cápsula Torrado e Moído Clássico Orfeu Caixa 50g 10 Unidades,Orfeu,Básico da despensa,Disponivel,33.99,https://www.paodeacucar.com/produto/321984/cafe-em-capsula-torrado-e-moido-classico-orfeu-caixa-50g-10-unidades,Orfeu,50.0,g,10.0,peso,ate_100g,67.98,339.9,3.4
Paodeacucar,1114184,Café Torrado e Moído Orgânico Orfeu Caixa 250g,Orfeu,Básico da despensa,Disponivel,47.99,https://www.paodeacucar.com/produto/351393/cafe-torrado-e-moido-organico-orfeu-caixa-250g,Orfeu,250.0,g,,peso,101g_250g,19.2,95.98,
Paodeacucar,1114185,Café Torrado e Moído Intenso Orfeu Caixa 250g,Orfeu,Básico da despensa,Disponivel,43.99,https://www.paodeacucar.com/produto/350696/cafe-torrado-e-moido-intenso-orfeu-caixa-250g,Orfeu,250.0,g,,peso,101g_250g,17.6,87.98,
Paodeacucar,1114199,Café em Cápsula Torrado e Moído Intenso Orfeu Caixa 50g 10 Unidades,Orfeu,Básico da despensa,Disponivel,33.99,https://www.paodeacucar.com/produto/349925/cafe-em-capsula-torrado-e-moido-intenso-orfeu-caixa-50g-10-unidades,Orfeu,50.0,g,10.0,peso,ate_100g,67.98,339.9,3.4
Paodeacucar,1114200,Café Torrado e Moído Clássico Orfeu Caixa 250g,Orfeu,Básico da despensa,Disponivel,43.99,https://www.paodeacucar.com/produto/349846/cafe-torrado-e-moido-classico-orfeu-caixa-250g,Orfeu,250.0,g,,peso,101g_250g,17.6,87.98,
Paodeacucar,1114202,Café em Cápsula Torrado e Moído Orgânico Orfeu Caixa 50g 10 Unidades,Orfeu,Básico da despensa,Disponivel,33.99,https://www.paodeacucar.com/produto/349845/cafe-em-capsula-torrado-e-moido-organico-orfeu-caixa-50g-10-unidades,Orfeu,50.0,g,10.0,peso,ate_100g,67.98,339.9,3.4
Paodeacucar,1114292,Café em Cápsula Torrado e Moído Orgânico Café Native One Caixa 50g 10 Unidades,Native,,Disponivel,45.99,https://www.paodeacucar.com/produto/349848/cafe-em-capsula-torrado-e-moido-organico-cafe-native-one-caixa-50g-10-unidades,Native,50.0,g,10.0,peso,ate_100g,91.98,459.9,4.6
Paodeacucar,1127758,Café Torrado em Grãos Clássico Orfeu Pacote 250g,Orfeu,,Disponivel,44.99,https://www.paodeacucar.com/produto/385019/cafe-torrado-em-graos-classico-orfeu-pacote-250g,Orfeu,250.0,g,,peso,101g_250g,18.0,89.98,
Paodeacucar,1127759,Café Torrado em Grãos Orgânico Orfeu Pacote 250g,Orfeu,Básico da despensa,Disponivel,49.99,https://www.paodeacucar.com/produto/385018/cafe-torrado-em-graos-organico-orfeu-pacote-250g,Orfeu,250.0,g,,peso,101g_250g,20.0,99.98,
Paodeacucar,1130389,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 104g 20 Unidades,L'OR,Básico da despensa,Disponivel,59.9,https://www.paodeacucar.com/produto/389389/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-104g-20-unidades,L'OR,104.0,g,20.0,peso,101g_250g,57.6,287.98,3.0
Paodeacucar,1130390,Café em Cápsula Torrado e Moído Espresso Forza Lor Caixa 52g 10 Unidades,L'OR,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/389385/cafe-em-capsula-torrado-e-moido-espresso-forza-lor-caixa-52g-10-unidades,L'OR,52.0,g,10.0,peso,ate_100g,59.6,297.98,3.1
Paodeacucar,1130392,Café em Cápsula Torrado e Moído Espresso Onyx Lor Caixa 52g 10 Unidades,L'OR,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/389386/cafe-em-capsula-torrado-e-moido-espresso-onyx-lor-caixa-52g-10-unidades,L'OR,52.0,g,10.0,peso,ate_100g,59.6,297.98,3.1
Paodeacucar,1130397,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 52g 10 Unidades,L'OR,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/389382/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-52g-10-unidades,L'OR,52.0,g,10.0,peso,ate_100g,59.6,297.98,3.1
Paodeacucar,1130399,Café em Cápsula Torrado e Moído Espresso Sontuoso Lor Caixa 52g 10 Unidades,L'OR,Básico da despensa,Disponivel,30.99,https://www.paodeacucar.com/produto/389384/cafe-em-capsula-torrado-e-moido-espresso-sontuoso-lor-caixa-52g-10-unidades,L'OR,52.0,g,10.0,peso,ate_100g,59.6,297.98,3.1
Paodeacucar,1144651,Café em Cápsula Torrado e Moído Descafeinado Orfeu Caixa 50g 10 Unidades,Orfeu,,Disponivel,33.99,https://www.paodeacucar.com/produto/407459/cafe-em-capsula-torrado-e-moido-descafeinado-orfeu-caixa-50g-10-unidades,Orfeu,50.0,g,10.0,peso,ate_100g,67.98,339.9,3.4
Paodeacucar,1148940,Café em Cápsula Torrado e Moído Espresso Extraforte Pilão Caixa 104g 20 Unidades Embalagem Econômica,Pilão,Básico da despensa,Disponivel,45.99,https://www.paodeacucar.com/produto/411987/cafe-em-capsula-torrado-e-moido-espresso-extraforte-pilao-caixa-104g-20-unidades-embalagem-economica,Pilão,104.0,g,20.0,peso,101g_250g,44.22,221.11,2.3
